Longitude,Latitude,Height
106.8673,29.73210907,534.7743
106.8673,29.73211289,535.6043
106.8673,29.73211861,534.7402
106.8673,29.73212433,535.0307
106.8673,29.73213005,535.4001
106.8673,29.73213577,535.172
106.8673,29.7321415,534.8939
106.8673,29.73214722,535.8979
106.8673,29.73215294,535.3591
106.8673,29.73215866,535.6448
106.8673,29.73216438,535.8064
106.8673,29.7321682,535.7365
106.8673,29.73217392,535.9242
106.8673,29.73217964,536.1114
106.8673,29.73218536,536.0724
106.8673,29.73219109,535.3406
106.8673,29.73219681,535.6785
106.8673,29.73220253,536.1308
106.8673,29.73220825,536.3471
106.8673,29.73221397,535.6069
106.8673,29.7322197,536.0476
106.8673,29.73222351,535.8481
106.8673,29.73222923,535.8595
106.8673,29.73223496,535.9917
106.8673,29.73224068,536.413
106.8673,29.7322464,536.4122
106.8673,29.73225212,536.5957
106.8673,29.73225784,536.0409
106.8673,29.73226357,536.1011
106.8673,29.73226929,536.5718
106.8673,29.73227501,536.0589
106.8673,29.73227882,536.5765
106.8673,29.73228455,536.4619
106.8673,29.73229027,536.1481
106.8673,29.73229599,536.0781
106.8673,29.73230171,537.0416
106.8673,29.73230743,536.905
106.8673,29.73231316,536.6901
106.8673,29.73231888,536.6713
106.8673,29.7323246,536.8213
106.8673,29.73233032,536.9472
106.8673,29.73233604,536.5
106.8673,29.73233986,536.9466
106.8673,29.73234558,537.3825
106.8674,29.7323513,536.5895
106.8674,29.73235703,536.5448
106.8674,29.73236275,537.3776
106.8674,29.73236847,536.6601
106.8674,29.73237419,537.3525
106.8674,29.73237991,537.6789
106.8674,29.73238564,537.2824
106.8674,29.73239136,537.6594
106.8674,29.73239517,537.2453
106.8674,29.73240089,536.8707
106.8674,29.73240662,537.1893
106.8674,29.73241234,537.1687
106.8674,29.73241806,537.6064
106.8674,29.73242378,537.254
106.8674,29.7324295,537.2343
106.8674,29.73243523,537.1681
106.8674,29.73244095,537.7961
106.8674,29.73244667,537.7938
106.8674,29.73245239,537.3042
106.8674,29.73245621,537.8664
106.8674,29.73246193,537.7015
106.8674,29.73246765,537.7438
106.8674,29.73247337,537.4715
106.8674,29.7324791,538.3288
106.8674,29.73248482,538.1503
106.8674,29.73249054,537.6085
106.8674,29.73249626,537.9114
106.8674,29.73250198,537.964
106.8674,29.73250771,538.5628
106.8674,29.73251152,538.0679
106.8674,29.73251724,538.3848
106.8674,29.73252296,538.6117
106.8674,29.73252869,538.7252
106.8674,29.73253441,538.6257
106.8674,29.73254013,537.9723
106.8674,29.73254585,537.9997
106.8674,29.73255158,538.3
106.8674,29.7325573,539.0072
106.8674,29.73256302,538.9547
106.8674,29.73256683,538.681
106.8674,29.73257256,538.9218
106.8674,29.73257828,538.2011
106.8674,29.732584,539.1043
106.8674,29.73258972,538.5434
106.8674,29.73259544,539.2339
106.8674,29.73260117,538.961
106.8674,29.73260689,538.8671
106.8674,29.73261261,539.1408
106.8674,29.73261643,539.2324
106.8674,29.73262215,539.0032
106.8674,29.73262787,539.3116
106.8674,29.73263359,539.4196
106.8674,29.73263931,538.7977
106.8674,29.73264504,539.5038
106.8674,29.73265076,539.2232
106.8674,29.73265648,539.5313
106.8674,29.73266029,538.8761
106.8674,29.73266602,539.361
106.8674,29.73267174,539.2162
106.8674,29.73267746,539.3913
106.8674,29.73268318,539.5497
106.8674,29.7326889,539.8601
106.8674,29.73269463,539.8892
106.8674,29.73270035,539.1822
106.8674,29.73270607,539.2674
106.8674,29.73270989,540.0265
106.8674,29.73271561,539.9817
106.8674,29.73272133,540.1906
106.8674,29.73272705,540.0459
106.8674,29.73273277,539.8925
106.8674,29.7327385,540.087
106.8674,29.73274422,540.1442
106.8674,29.73274994,539.6554
106.8674,29.73275375,539.7747
106.8674,29.73275948,540.0045
106.8674,29.7327652,540.5124
106.8674,29.73277092,539.6569
106.8674,29.73277664,540.5454
106.8674,29.73278236,540.3486
106.8674,29.73278809,540.7224
106.8674,29.73279381,540.4866
106.8674,29.73279762,540.5774
106.8674,29.73280335,539.9275
106.8674,29.73280907,540.4674
106.8674,29.73281479,540.4023
106.8674,29.73282051,540.2727
106.8674,29.73282623,540.7228
106.8674,29.73283196,540.318
106.8674,29.73283768,540.5
106.8674,29.73284149,541.1039
106.8674,29.73284721,540.6328
106.8674,29.73285294,540.8884
106.8674,29.73285866,541.0299
106.8674,29.73286438,540.8667
106.8674,29.7328701,540.7157
106.8674,29.73287582,540.656
106.8674,29.73287964,540.9575
106.8674,29.73288536,541.0689
106.8674,29.73289108,540.9456
106.8674,29.73289681,541.1719
106.8674,29.73290253,540.8381
106.8674,29.73290825,541.3254
106.8674,29.73291397,540.6681
106.8674,29.73291969,541.5075
106.8674,29.73292351,540.942
106.8674,29.73292923,541.24
106.8674,29.73293495,541.2561
106.8674,29.73294067,541.5127
106.8674,29.7329464,541.2979
106.8674,29.73295212,540.9645
106.8674,29.73295784,541.1562
106.8674,29.73296166,541.9162
106.8674,29.73296738,541.7147
106.8674,29.7329731,541.9009
106.8674,29.73297882,541.5431
106.8674,29.73298454,541.2266
106.8674,29.73299027,541.8083
106.8674,29.73299408,542.0338
106.8674,29.7329998,541.3813
106.8674,29.73300552,542.1764
106.8674,29.73301125,542.2732
106.8674,29.73301697,542.0593
106.8674,29.73302269,542.1513
106.8675,29.73302841,541.8957
106.8675,29.73303223,542.5059
106.8675,29.73303795,542.4834
106.8675,29.73304367,541.7666
106.8675,29.73304939,541.7333
106.8675,29.73305512,542.3551
106.8675,29.73306084,542.6329
106.8675,29.73306656,542.6532
106.8675,29.73307037,542.0074
106.8675,29.7330761,542.5049
106.8675,29.73308182,541.9924
106.8675,29.73308754,541.9426
106.8675,29.73309326,542.1585
106.8675,29.73309898,542.0578
106.8675,29.7331028,542.1005
106.8675,29.73310852,542.8283
106.8675,29.73311424,542.5114
106.8675,29.73311997,542.4585
106.8675,29.73312569,542.9164
106.8675,29.73313141,542.8535
106.8675,29.73313522,542.2601
106.8675,29.73314095,542.6765
106.8675,29.73314667,542.8452
106.8675,29.73315239,543.0714
106.8675,29.73315811,542.7784
106.8675,29.73316383,543.1564
106.8675,29.73316765,542.7536
106.8675,29.73317337,542.9414
106.8675,29.73317909,542.983
106.8675,29.73318481,543.0684
106.8675,29.73319054,543.5832
106.8675,29.73319626,543.2354
106.8675,29.73320007,543.1414
106.8675,29.7332058,543.4315
106.8675,29.73321152,542.8138
106.8675,29.73321724,543.443
106.8675,29.73322296,543.7476
106.8675,29.73322868,543.5233
106.8675,29.7332325,543.6258
106.8675,29.73323822,543.7249
106.8675,29.73324394,543.4198
106.8675,29.73324966,543.1069
106.8675,29.73325539,543.4129
106.8675,29.73326111,543.3219
106.8675,29.73326492,543.3314
106.8675,29.73327065,543.7236
106.8675,29.73327637,543.6587
106.8675,29.73328209,544.0403
106.8675,29.73328781,543.4709
106.8675,29.73329353,544.0502
106.8675,29.73329735,543.5085
106.8675,29.73330307,543.8206
106.8675,29.73330879,544.195
106.8675,29.73331451,543.8485
106.8675,29.73332024,544.194
106.8675,29.73332405,543.7708
106.8675,29.73332977,544.4913
106.8675,29.7333355,543.8179
106.8675,29.73334122,543.7896
106.8675,29.73334694,543.779
106.8675,29.73335266,544.6066
106.8675,29.73335648,544.2221
106.8675,29.7333622,544.1209
106.8675,29.73336792,544.8265
106.8675,29.73337364,544.1561
106.8675,29.73337936,544.4958
106.8675,29.73338318,544.5312
106.8675,29.7333889,544.5147
106.8675,29.73339462,544.4611
106.8675,29.73340035,544.9391
106.8675,29.73340607,544.4006
106.8675,29.73341179,544.7339
106.8675,29.7334156,544.936
106.8675,29.73342133,544.9055
106.8675,29.73342705,544.9464
106.8675,29.73343277,544.4459
106.8675,29.73343849,545.0998
106.8675,29.73344231,544.7924
106.8675,29.73344803,544.7557
106.8675,29.73345375,544.6417
106.8675,29.73345947,545.0769
106.8675,29.7334652,544.5308
106.8675,29.73347092,545.4005
106.8675,29.73347473,544.9061
106.8675,29.73348045,545.4731
106.8675,29.73348618,544.8198
106.8675,29.7334919,545.1418
106.8675,29.73349762,544.8537
106.8675,29.73350143,545.2085
106.8675,29.73350716,545.0218
106.8675,29.73351288,545.3369
106.8675,29.7335186,544.9427
106.8675,29.73352432,545.1076
106.8675,29.73352814,544.9502
106.8675,29.73353386,545.734
106.8675,29.73353958,545.4537
106.8675,29.7335453,545.3343
106.8675,29.73355103,545.8614
106.8675,29.73355484,545.6214
106.8675,29.73356056,545.1547
106.8675,29.73356628,545.8907
106.8675,29.73357201,545.6088
106.8675,29.73357773,545.2513
106.8675,29.73358154,545.7324
106.8675,29.73358727,545.6893
106.8675,29.73359299,545.5467
106.8675,29.73359871,545.571
106.8675,29.73360443,545.9659
106.8675,29.73361015,545.8521
106.8675,29.73361397,545.5226
106.8675,29.73361969,545.54
106.8675,29.73362541,546.198
106.8675,29.73363113,546.3514
106.8675,29.73363686,545.9381
106.8675,29.73364067,546.0727
106.8675,29.73364639,546.4821
106.8675,29.73365212,546.3783
106.8675,29.73365784,546.6943
106.8675,29.73366356,545.9859
106.8675,29.73366737,546.0251
106.8675,29.7336731,546.1093
106.8675,29.73367882,546.7719
106.8675,29.73368454,546.1852
106.8675,29.73369026,546.6382
106.8675,29.73369408,546.1122
106.8675,29.7336998,546.7889
106.8675,29.73370552,546.3691
106.8675,29.73371124,546.7312
106.8675,29.73371697,546.1352
106.8675,29.73372078,546.2115
106.8675,29.7337265,546.9541
106.8675,29.73373222,546.8354
106.8675,29.73373795,546.4859
106.8675,29.73374367,546.6568
106.8675,29.73374748,547.3206
106.8675,29.7337532,547.2248
106.8675,29.73375893,546.8743
106.8675,29.73376465,547.1698
106.8675,29.73377037,547.0863
106.8675,29.73377419,547.0565
106.8675,29.73377991,547.1705
106.8675,29.73378563,547.3191
106.8675,29.73379135,546.6044
106.8675,29.73379707,547.5375
106.8675,29.7338028,546.8204
106.8675,29.73380661,547.4262
106.8675,29.73381233,547.5174
106.8675,29.73381805,546.7994
106.8675,29.73382378,546.9426
106.8675,29.7338295,547.5688
106.8675,29.73383331,547.3551
106.8675,29.73383904,547.2745
106.8675,29.73384476,547.6495
106.8675,29.73385048,547.5507
106.8675,29.7338562,547.3963
106.8675,29.73386192,547.2507
106.8675,29.73386574,547.7944
106.8675,29.73387146,547.3144
106.8675,29.73387718,547.4372
106.8675,29.7338829,547.8655
106.8675,29.73388863,548.1492
106.8675,29.73389244,547.9277
106.8675,29.73389816,547.5918
106.8675,29.73390389,547.4616
106.8675,29.73390961,547.9967
106.8675,29.73391533,548.298
106.8675,29.73392105,547.954
106.8675,29.73392487,548.2374
106.8675,29.73393059,547.9755
106.8675,29.73393631,547.6425
106.8675,29.73394203,547.5166
106.8675,29.73394775,548.2024
106.8675,29.73395348,547.8093
106.8675,29.73395729,548.4797
106.8675,29.73396301,547.9612
106.8675,29.73396874,547.9151
106.8675,29.73397446,548.3344
106.8674,29.73398018,548.5978
106.8674,29.7339859,548.4775
106.8674,29.73398972,547.9
106.8674,29.73399544,548.4395
106.8674,29.73400116,548.8472
106.8674,29.73400688,548.824
106.8674,29.7340126,547.9322
106.8674,29.73401833,548.7375
106.8674,29.73402405,548.4731
106.8674,29.73402786,548.7617
106.8674,29.73403359,548.6037
106.8674,29.73403931,549.0466
106.8674,29.73404503,548.2248
106.8674,29.73405075,548.4239
106.8674,29.73405647,548.533
106.8674,29.7340622,548.4315
106.8674,29.73406601,548.3468
106.8674,29.73407173,548.8125
106.8674,29.73407745,548.687
106.8674,29.73408318,548.9278
106.8674,29.7340889,548.5204
106.8674,29.73409462,548.8282
106.8674,29.73410034,548.4761
106.8674,29.73410606,548.8988
106.8674,29.73410988,549.4515
106.8674,29.7341156,548.7284
106.8674,29.73412132,548.685
106.8674,29.73412705,549.5057
106.8674,29.73413277,549.4523
106.8674,29.73413849,548.9893
106.8674,29.73414421,549.0552
106.8674,29.73414993,548.808
106.8674,29.73415566,548.874
106.8674,29.73415947,549.1356
106.8674,29.73416519,549.1803
106.8674,29.73417091,549.2549
106.8674,29.73417664,548.933
106.8674,29.73418236,549.1187
106.8674,29.73418808,549.7156
106.8674,29.7341938,549.1191
106.8674,29.73419952,548.9787
106.8674,29.73420525,549.7382
106.8674,29.73420906,549.5784
106.8674,29.73421478,549.2638
106.8674,29.73422051,550.0055
106.8674,29.73422623,550.0347
106.8674,29.73423195,549.2628
106.8674,29.73423767,549.6718
106.8674,29.73424339,549.5817
106.8674,29.73424912,549.7455
106.8674,29.73425484,550.0028
106.8674,29.73426056,549.7457
106.8674,29.73426628,549.5359
106.8674,29.734272,550.2194
106.8674,29.73427582,550.3164
106.8674,29.73428154,549.9227
106.8674,29.73428726,550.0036
106.8674,29.73429298,549.9263
106.8674,29.73429871,550.2268
106.8674,29.73430443,549.9301
106.8674,29.73431015,549.5784
106.8674,29.73431587,550.4036
106.8674,29.73432159,549.9814
106.8674,29.73432732,549.6721
106.8674,29.73433304,549.7748
106.8674,29.73433876,549.7646
106.8674,29.73434258,549.8413
106.8674,29.7343483,550.5551
106.8674,29.73435402,550.1989
106.8674,29.73435974,549.9435
106.8674,29.73436546,550.7336
106.8674,29.73437119,549.8605
106.8674,29.73437691,550.1301
106.8674,29.73438263,550.0879
106.8674,29.73438835,550.2731
106.8674,29.73439407,550.4712
106.8673,29.7343998,550.8125
106.8673,29.73440552,550.3918
106.8673,29.73441124,550.4286
106.8673,29.73441696,550.2835
106.8673,29.73442078,551.0233
106.8673,29.7344265,550.9618
106.8673,29.73443222,550.4827
106.8673,29.73443794,550.3943
106.8673,29.73444367,550.926
106.8673,29.73444939,550.6818
106.8673,29.73445511,550.959
106.8673,29.73446083,550.312
106.8673,29.73446655,551.0633
106.8673,29.73447228,550.7666
106.8673,29.734478,551.042
106.8673,29.73448372,550.7859
106.8673,29.73448944,550.6599
106.8673,29.73449326,550.8862
106.8673,29.73449898,551.3345
106.8673,29.7345047,551.3768
106.8673,29.73451042,551.1033
106.8673,29.73451614,551.4761
106.8673,29.73452187,550.995
106.8673,29.73452759,550.7644
106.8673,29.73453331,551.258
106.8673,29.73453903,551.021
106.8673,29.73454475,551.4668
106.8673,29.73455048,550.7103
106.8673,29.73455429,551.1192
106.8673,29.73456001,551.3205
106.8673,29.73456574,550.7782
106.8673,29.73457146,551.7173
106.8673,29.73457718,551.7863
106.8673,29.7345829,551.3228
106.8673,29.73458862,551.0593
106.8673,29.73459435,551.2907
106.8673,29.73460007,551.245
106.8673,29.73460388,551.5563
106.8673,29.7346096,550.996
106.8673,29.73461533,551.7548
106.8673,29.73462105,551.313
106.8673,29.73462677,551.9392
106.8673,29.73463249,551.7758
106.8673,29.73463821,551.5941
106.8673,29.73464394,551.463
106.8673,29.73464775,551.8924
106.8673,29.73465347,551.2576
106.8673,29.7346592,552.0381
106.8673,29.73466492,551.8412
106.8673,29.73467064,552.0343
106.8673,29.73467636,551.7397
106.8673,29.73468018,551.6817
106.8672,29.7346859,551.453
106.8672,29.73469162,551.733
106.8672,29.73469734,551.4252
106.8672,29.73470306,551.6978
106.8672,29.73470688,552.0925
106.8672,29.7347126,551.7566
106.8672,29.73471832,551.8241
106.8672,29.73472405,551.5302
106.8672,29.73472977,551.4423
106.8672,29.73473358,551.9986
106.8672,29.7347393,551.5027
106.8672,29.73474503,551.5592
106.8672,29.73475075,552.1915
106.8672,29.73475456,552.142
106.8672,29.73476028,552.1373
106.8672,29.73476601,552.2913
106.8672,29.73477173,552.0375
106.8672,29.73477554,552.3775
106.8672,29.73478127,552.0726
106.8672,29.73478699,552.1475
106.8672,29.73479271,552.3779
106.8672,29.73479652,551.9751
106.8672,29.73480225,551.8304
106.8672,29.73480797,552.6664
106.8672,29.73481178,552.3404
106.8672,29.73481751,551.8477
106.8672,29.73482323,551.9434
106.8672,29.73482704,551.9873
106.8672,29.73483276,551.8732
106.8672,29.73483849,552.6307
106.8672,29.7348423,552.1274
106.8672,29.73484802,552.306
106.8672,29.73485375,552.7726
106.8672,29.73485756,552.392
106.8672,29.73486328,552.0783
106.8672,29.7348671,551.9205
106.8672,29.73487282,552.1134
106.8672,29.73487854,552.1011
106.8672,29.73488236,552.049
106.8671,29.73488808,552.5395
106.8671,29.73489189,551.9786
106.8671,29.73489761,552.1296
106.8671,29.73490143,552.7268
106.8671,29.73490715,552.7882
106.8671,29.73491097,552.6873
106.8671,29.73491669,552.5534
106.8671,29.7349205,552.88
106.8671,29.73492622,552.6021
106.8671,29.73493004,552.9762
106.8671,29.73493576,553.0351
106.8671,29.73493958,552.5579
106.8671,29.7349453,552.2333
106.8671,29.73494911,552.9234
106.8671,29.73495483,553.0402
106.8671,29.73495865,553.0597
106.8671,29.73496437,552.2826
106.8671,29.73496819,553.0308
106.8671,29.73497391,552.327
106.8671,29.73497772,552.2013
106.8671,29.73498154,552.5414
106.8671,29.73498726,553.1112
106.8671,29.73499107,553.1256
106.8671,29.7349968,552.734
106.8671,29.73500061,552.8746
106.8671,29.73500443,552.7887
106.8671,29.73501015,553.2493
106.8671,29.73501396,552.8456
106.8671,29.73501778,552.6307
106.8671,29.7350235,552.511
106.8671,29.73502731,552.6293
106.8671,29.73503113,552.7388
106.8671,29.73503685,552.6932
106.8671,29.73504067,552.4122
106.8671,29.73504448,553.0215
106.867,29.7350502,552.546
106.867,29.73505402,553.2228
106.867,29.73505783,553.1398
106.867,29.73506165,552.6279
106.867,29.73506737,552.5637
106.867,29.73507118,552.8378
106.867,29.735075,552.9334
106.867,29.73508072,552.4724
106.867,29.73508453,552.9674
106.867,29.73508835,553.0956
106.867,29.73509216,553.414
106.867,29.73509789,552.8735
106.867,29.7351017,553.4346
106.867,29.73510552,552.7506
106.867,29.73510933,552.7537
106.867,29.73511314,553.1108
106.867,29.73511887,552.6937
106.867,29.73512268,552.9381
106.867,29.7351265,552.8892
106.867,29.73513031,553.2103
106.867,29.73513603,553.1718
106.867,29.73513985,553.2068
106.867,29.73514366,553.2917
106.867,29.73514748,553.3636
106.867,29.73515129,552.6048
106.867,29.73515511,553.4566
106.867,29.73515892,552.6816
106.867,29.73516274,553.0507
106.867,29.73516655,552.9826
106.867,29.73517036,552.6933
106.867,29.73517418,552.717
106.867,29.73517799,553.3411
106.8669,29.73518181,553.0398
106.8669,29.73518562,552.826
106.8669,29.73518944,552.8477
106.8669,29.73519325,553.1822
106.8669,29.73519707,553.0131
106.8669,29.73520088,553.506
106.8669,29.7352047,553.5639
106.8669,29.73520851,553.1014
106.8669,29.73521233,552.9429
106.8669,29.73521614,552.7801
106.8669,29.73521996,553.6584
106.8669,29.73522377,553.4219
106.8669,29.73522759,553.1612
106.8669,29.73522949,553.3381
106.8669,29.73523331,553.2083
106.8669,29.73523712,553.1122
106.8669,29.73524094,553.4507
106.8669,29.73524475,553.0438
106.8669,29.73524857,552.8616
106.8669,29.73525238,553.6051
106.8669,29.7352562,553.3598
106.8669,29.73526001,553.7399
106.8669,29.73526382,553.8102
106.8669,29.73526764,553.0014
106.8669,29.73527145,553.5288
106.8669,29.73527336,553.0993
106.8669,29.73527718,553.6088
106.8669,29.73528099,553.0434
106.8668,29.73528481,553.6812
106.8668,29.73528862,553.0336
106.8668,29.73529244,553.3453
106.8668,29.73529625,553.9
106.8668,29.73530006,553.4495
106.8668,29.73530388,553.2034
106.8668,29.73530579,553.5995
106.8668,29.7353096,553.3136
106.8668,29.73531342,553.2424
106.8668,29.73531723,553.8941
106.8668,29.73532105,553.2029
106.8668,29.73532486,553.9123
106.8668,29.73532867,553.657
106.8668,29.73533249,553.3437
106.8668,29.7353363,553.3189
106.8668,29.73533821,553.9888
106.8668,29.73534203,553.7445
106.8668,29.73534584,553.8969
106.8668,29.73534966,553.8232
106.8668,29.73535347,553.9229
106.8668,29.73535729,553.9094
106.8668,29.7353611,553.4348
106.8668,29.73536491,553.6833
106.8668,29.73536682,553.866
106.8668,29.73537064,553.8861
106.8667,29.73537445,554.0599
106.8667,29.73537827,553.606
106.8667,29.73538208,554.1839
106.8667,29.7353859,554.3807
106.8667,29.73538971,554.3631
106.8667,29.73539352,554.1707
106.8667,29.73539543,554.183
106.8667,29.73539925,553.6106
106.8667,29.73540306,554.233
106.8667,29.73540688,554.0955
106.8667,29.73541069,554.2758
106.8667,29.73541451,554.4698
106.8667,29.73541832,554.066
106.8667,29.73542213,553.8088
106.8667,29.73542404,554.308
106.8667,29.73542786,553.9901
106.8667,29.73543167,554.6974
106.8667,29.73543549,553.9557
106.8667,29.7354393,554.394
106.8667,29.73544312,554.7338
106.8667,29.73544693,554.0593
106.8667,29.73545075,554.5109
106.8666,29.73545456,554.8048
106.8666,29.73545647,553.9443
106.8666,29.73546028,554.9326
106.8666,29.7354641,554.6041
106.8666,29.73546791,554.2191
106.8666,29.73547173,554.6514
106.8666,29.73547554,554.1933
106.8666,29.73547936,554.8287
106.8666,29.73548317,554.9771
106.8666,29.73548698,554.2192
106.8666,29.7354908,554.1671
106.8666,29.73549271,555.1502
106.8666,29.73549652,554.2105
106.8666,29.73550034,554.2717
106.8666,29.73550415,554.2865
106.8666,29.73550797,554.9449
106.8666,29.73551178,554.5992
106.8666,29.73551559,554.7736
106.8666,29.73551941,554.6346
106.8666,29.73552322,554.9336
106.8666,29.73552704,554.927
106.8666,29.73552895,554.9415
106.8665,29.73553276,554.6526
106.8665,29.73553658,554.7681
106.8665,29.73554039,554.9189
106.8665,29.73554421,554.5965
106.8665,29.73554802,555.5135
106.8665,29.73555183,555.3982
106.8665,29.73555565,554.8436
106.8665,29.73555946,555.3318
106.8665,29.73556137,554.8605
106.8665,29.73556519,554.7938
106.8665,29.735569,554.8726
106.8665,29.73557282,555.3029
106.8665,29.73557663,555.6891
106.8665,29.73558044,555.3888
106.8665,29.73558426,555.1496
106.8665,29.73558807,554.9549
106.8665,29.73559189,555.4696
106.8665,29.7355938,555.0931
106.8664,29.73559761,555.5801
106.8664,29.73560143,555.4093
106.8664,29.73560524,555.8535
106.8664,29.73560906,555.2331
106.8664,29.73561287,555.6711
106.8664,29.73561668,555.4008
106.8664,29.7356205,556.0111
106.8664,29.73562431,555.5279
106.8664,29.73562622,555.839
106.8664,29.73563004,555.3915
106.8664,29.73563385,555.4217
106.8664,29.73563767,555.892
106.8664,29.73564148,556.2345
106.8664,29.73564529,555.6728
106.8664,29.73564911,555.9463
106.8664,29.73565102,556.166
106.8664,29.73565483,555.7389
106.8664,29.73565865,556.368
106.8664,29.73566246,555.9114
106.8663,29.73566628,556.174
106.8663,29.73567009,556.346
106.8663,29.7356739,555.7813
106.8663,29.73567581,556.283
106.8663,29.73567963,556.0515
106.8663,29.73568344,555.8352
106.8663,29.73568726,556.722
106.8663,29.73569107,555.9262
106.8663,29.73569489,556.8227
106.8663,29.73569679,556.6069
106.8663,29.73570061,556.9672
106.8663,29.73570442,556.523
106.8663,29.73570824,556.0767
106.8663,29.73571205,556.0923
106.8663,29.73571587,556.8331
106.8663,29.73571777,557.076
106.8663,29.73572159,556.9746
106.8662,29.7357254,556.9202
106.8662,29.73572922,556.8698
106.8662,29.73573303,556.9449
106.8662,29.73573494,557.2411
106.8662,29.73573875,556.4302
106.8662,29.73574257,556.7922
106.8662,29.73574638,556.7093
106.8662,29.7357502,557.0909
106.8662,29.73575211,556.7062
106.8662,29.73575592,556.6852
106.8662,29.73575974,557.0853
106.8662,29.73576355,557.5637
106.8662,29.73576546,556.7844
106.8662,29.73576927,557.1648
106.8662,29.73577309,557.2705
106.8662,29.7357769,556.9067
106.8662,29.73577881,556.9307
106.8662,29.73578262,556.8719
106.8661,29.73578644,557.822
106.8661,29.73579025,557.1892
106.8661,29.73579407,557.7654
106.8661,29.73579598,557.2241
106.8661,29.73579979,557.084
106.8661,29.7358036,557.0397
106.8661,29.73580742,557.8695
106.8661,29.73580933,557.8301
106.8661,29.73581314,557.4562
106.8661,29.73581696,557.8369
106.8661,29.73581886,558.1386
106.8661,29.73582268,557.2658
106.8661,29.73582649,557.3448
106.8661,29.73583031,557.575
106.8661,29.73583221,558.1404
106.8661,29.73583603,558.1106
106.8661,29.73583984,557.4594
106.8661,29.73584175,557.8414
106.866,29.73584557,557.5463
106.866,29.73584938,558.022
106.866,29.7358532,557.8796
106.866,29.7358551,557.9787
106.866,29.73585892,558.2245
106.866,29.73586273,558.4005
106.866,29.73586464,557.8116
106.866,29.73586845,557.9526
106.866,29.73587227,558.5153
106.866,29.73587418,558.0997
106.866,29.73587799,558.5716
106.866,29.73588181,558.8567
106.866,29.73588371,558.8406
106.866,29.73588753,558.0725
106.866,29.73589134,558.0625
106.866,29.73589325,558.9118
106.866,29.73589706,558.4714
106.8659,29.73590088,558.3758
106.8659,29.73590279,558.7478
106.8659,29.7359066,558.9968
106.8659,29.73591042,558.9915
106.8659,29.73591232,558.5143
106.8659,29.73591614,558.8529
106.8659,29.73591995,558.5164
106.8659,29.73592186,558.9876
106.8659,29.73592567,558.8237
106.8659,29.73592949,558.8403
106.8659,29.7359314,558.5765
106.8659,29.73593521,559.1229
106.8659,29.73593712,558.7821
106.8659,29.73594093,558.6808
106.8659,29.73594475,559.2112
106.8659,29.73594666,559.3141
106.8659,29.73595047,559.6758
106.8659,29.73595429,558.7816
106.8658,29.73595619,559.0071
106.8658,29.73596001,559.7224
106.8658,29.73596191,559.0562
106.8658,29.73596573,559.8784
106.8658,29.73596954,559.1244
106.8658,29.73597145,559.5061
106.8658,29.73597527,559.7294
106.8658,29.73597717,559.8056
106.8658,29.73598099,559.7669
106.8658,29.7359848,559.5607
106.8658,29.73598671,560.0847
106.8658,29.73599052,559.6447
106.8658,29.73599243,559.9493
106.8658,29.73599625,559.6615
106.8658,29.73599815,559.7518
106.8658,29.73600197,559.4803
106.8658,29.73600578,559.8372
106.8658,29.73600769,559.7516
106.8657,29.73601151,560.2739
106.8657,29.73601341,559.5865
106.8657,29.73601723,560.4398
106.8657,29.73601914,559.7933
106.8657,29.73602295,560.0913
106.8657,29.73602486,560.0901
106.8657,29.73602867,560.6304
106.8657,29.73603058,560.3865
106.8657,29.73603439,560.1913
106.8657,29.73603821,560.3419
106.8657,29.73604012,560.2958
106.8657,29.73604393,560.3015
106.8657,29.73604584,560.4799
106.8657,29.73604965,560.2566
106.8657,29.73605156,560.2434
106.8657,29.73605537,560.9866
106.8657,29.73605728,560.7961
106.8657,29.7360611,560.1004
106.8656,29.736063,560.1175
106.8656,29.73606682,560.5423
106.8656,29.73606873,560.8365
106.8656,29.73607254,560.7214
106.8656,29.73607445,560.7303
106.8656,29.73607826,561.0894
106.8656,29.73608017,561.2845
106.8656,29.73608398,560.8624
106.8656,29.73608589,560.7559
106.8656,29.73608971,560.7694
106.8656,29.73609161,560.6485
106.8656,29.73609543,561.1012
106.8656,29.73609734,560.8148
106.8656,29.73610115,560.836
106.8656,29.73610306,561.4565
106.8656,29.73610687,561.5881
106.8656,29.73610878,561.0164
106.8656,29.7361126,561.148
106.8656,29.7361145,561.1162
106.8655,29.73611832,561.7673
106.8655,29.73612022,561.6623
106.8655,29.73612404,561.0551
106.8655,29.73612595,561.8918
106.8655,29.73612976,560.9789
106.8655,29.73613167,561.3651
106.8655,29.73613548,561.0832
106.8655,29.73613739,561.9689
106.8655,29.73614121,562.0487
106.8655,29.73614311,561.4498
106.8655,29.73614693,561.7356
106.8655,29.73614883,561.3179
106.8655,29.73615265,561.7275
106.8655,29.73615456,562.1174
106.8655,29.73615837,562.0061
106.8655,29.73616028,562.0322
106.8678,29.73616409,562.2257
106.8678,29.736166,561.6054
106.8678,29.73616791,562.3335
106.8678,29.73617172,561.5345
106.8678,29.73617363,562.2396
106.8678,29.73617744,561.8424
106.8678,29.73617935,562.6189
106.8678,29.73618317,562.4557
106.8678,29.73618507,561.7852
106.8678,29.73618889,562.1433
106.8678,29.7361908,562.2155
106.8678,29.73619461,562.7224
